"CID","Pincode","CityName/AreaName","State","Latitude","Longitude"
"6061","781335","Nalbari H O","Assam","26.441467285156250","91.437973022460940"
"6062","781337","Milonpur","Assam","26.452337265014650","91.447044372558600"
"6063","781338","Solmara","Assam","26.364168167114258","91.307411193847660"
"6064","781346","Barama","Assam","26.524616241455078","91.346267700195310"
"6065","781347","Kamarkuchi","Assam","26.349908828735350","91.479827880859380"
"6066","781348","Morowa","Assam","26.362537384033203","91.445968627929690"
"6067","781349","Nizdhamdhama","Assam","26.523595809936523","91.465034484863280"
"6068","781350","Sanekuchi","Assam","26.370252609252930","91.540176391601560"
"6069","781351","Kalag","Assam","26.391056060791016","91.494392395019530"
"6070","781354","Rangia","Assam","26.448284149169922","91.618690490722660"
"6071","781364","Maharipara","Assam","26.592245101928710","91.705780029296880"
"6072","781366","Gores War","Assam","26.512329101562500","91.704147338867190"
"6073","781367","Tambulpur","Assam","26.610839843750000","91.576156616210940"
"6074","781369","Gograpar","Assam","26.485822677612305","91.516227722167970"
"6075","781370","Kaithalkuchi","Assam","26.434906005859375","91.341590881347660"
"6076","781371","Tihu","Assam","26.479013442993164","91.293357849121100"
"6077","781372","Mussalpur","Assam","26.641576766967773","91.336807250976560"
"6078","781374","Makhibaha","Assam","26.445751190185547","91.259574890136720"
"6079","781375","Bangaon","Assam","26.466218948364258","91.217025756835940"
"6080","781376","Darkuchi","Assam","26.513114929199220","91.597251892089840"
"6081","781377","Thamana","Assam","26.643627166748047","91.287506103515620"
"6082","781378","Haribhanga","Assam","26.440004348754883","91.266967773437500"
"6083","781380","Balhata","Assam","26.331827163696290","91.664489746093750"
"6084","781381","Baihata Charali","Assam","26.378410339355470","91.729919433593750"
"6085","781382","Karara","Assam","26.339895248413086","91.625778198242190"
"6086","782001","Nowgong H O","Assam","26.333902359008790","92.695312500000000"
"6087","782002","Haibargaon","Assam","26.357513427734375","92.655075073242190"
"6088","782101","Nanoi","Assam","26.326078414916992","92.867691040039060"
"6089","782103","Raha","Assam","26.243362426757812","92.531272888183600"
"6090","782104","Jaluguti","Assam","26.307001113891600","92.363517761230470"
"6091","782105","Marigaon","Assam","26.245826721191406","92.327163696289060"
"6092","782120","Ambagan","Assam","26.440689086914062","92.684051513671880"
"6093","782122","Batadrava","Assam","26.442041397094727","92.558570861816400"
"6094","782123","Dhing","Assam","26.446744918823242","92.498184204101560"
"6095","782124","Juria","Assam","26.440933227539062","92.628112792968750"
"6096","782125","Rupahi","Assam","26.437580108642578","92.732688903808600"
"6097","782126","Moirabari","Assam","26.427387237548828","92.438720703125000"
"6098","782127","Lahorighat","Assam","26.420305252075195","92.332305908203120"
"6099","782136","Jakhalbandha","Assam","26.568017959594727","93.155403137207030"
"6100","782138","Missa","Assam","26.486526489257812","92.929595947265620"
"6101","782139","Salana","Assam","26.467714309692383","93.112632751464840"
"6102","782140","Samaguri","Assam","26.453088760375977","92.835166931152340"
"6103","782141","Puranigudam","Assam","26.370847702026367","92.754264831542970"
"6104","782142","Bebejia","Assam","26.331384658813477","92.574981689453120"
"6105","782143","Silghat","Assam","26.578506469726562","92.911071777343750"
"6106","782401","Digaru","Assam","26.135347366333008","91.976615905761720"
"6107","782403","Khetri","Assam","26.123151779174805","92.101097106933600"
"6108","782410","Jagi Road","Assam","26.107563018798828","92.206016540527340"
"6109","782411","Jagibhakatagon","Assam","26.237907409667970","92.141265869140620"
"6110","782412","Dharamtul","Assam","26.154943466186523","92.357658386230470"
"6111","782426","Kampur","Assam","26.167152404785156","92.653732299804690"
"6112","782427","Kathiatali","Assam","26.188488006591797","92.736991882324220"
"6113","782428","Jamunamukh","Assam","26.103435516357422","92.747169494628900"
"6114","782435","Hojai Bazar","Assam","26.004966735839844","92.853584289550780"
"6115","782439","Murajar Bazar","Assam","26.059225082397460","92.963363647460940"
"6116","782440","Daboka","Assam","26.113759994506836","92.861473083496100"
"6117","782446","Lanka","Assam","25.890907287597656","92.964401245117190"
"6118","782447","Lumding","Assam","25.750127792358400","93.187980651855470"
"6119","782448","Kheroni","Assam","25.751848220825195","92.831680297851560"
"6120","782450","Baithalangshu","Assam","25.968263626098633","92.594978332519530"
"6121","782460","Diphu","Assam","25.852025985717773","93.438407897949220"
"6122","782461","Manja","Assam","25.980548858642578","93.424186706542970"
"6123","782470","Dhansiripar","Assam","26.362554550170900","93.778823852539060"
"6124","782481","Howraghat","Assam","26.555334091186523","93.514022827148440"
"6125","782482","Bakoliaghat","Assam","26.063837051391600","93.182678222656250"
"6126","782485","Donkamukam","Assam","25.993213653564453","92.756271362304690"
"6127","782486","Hamren","Assam","25.862648010253906","92.487991333007810"
"6128","783101","Goalpara","Assam","26.164508819580078","90.608062744140620"
"6129","783120","Agia","Assam","26.075401306152344","90.483337402343750"
"6130","783121","Baladmari","Assam","26.155406951904297","90.619544982910160"
"6131","783122","Damru","Assam","25.828748703002930","90.794342041015620"
"6132","783123","Dhupdhara","Assam","25.992242813110350","91.057975769042970"
"6133","783124","Dudnai","Assam","25.985303878784180","90.780052185058600"
"6134","783125","Matia","Assam","26.089847564697266","90.805824279785160"
"6135","783127","Salmara South","Assam","25.867919921875000","90.004959106445310"
"6136","783129","Lakhipur Goalpara","Assam","26.075523376464844","90.371971130371100"
"6137","783130","Rongjuli","Assam","26.029172897338867","90.947082519531250"
"6138","783131","Mankachar","Assam","25.559429168701172","89.877388000488280"
"6139","783132","Jaleswar","Assam","26.048574447631836","90.195030212402340"
"6140","783134","Darrangiri","Assam","25.985429763793945","90.869422912597660"
"6141","783301","Dhubri H O","Assam","26.022125244140625","89.981010437011720"
"6142","783325","Dharamsala","Assam","26.035455703735350","89.964393615722660"
"6143","783330","Fakirganj","Assam","26.014791488647460","90.073608398437500"
"6144","783331","Gouri Pur","Assam","26.096618652343750","89.945190429687500"
"6145","783332","Tamarhat","Assam","26.302585601806640","89.851097106933600"
"6146","783334","Golakganj","Assam","26.103706359863280","89.841743469238280"
"6147","783335","Agamani","Assam","26.223039627075195","89.778251647949220"
"6148","783337","Sapatgram","Assam","26.336410522460938","90.081596374511720"
"6149","783339","Alamganj","Assam","26.179008483886720","89.955375671386720"
"6150","783345","Fakiragram","Assam","26.368202209472656","90.175888061523440"
"6151","783346","Sarfanguri","Assam","26.559667587280273","90.188056945800780"
"6152","783347","Datma","Assam","26.425596237182617","90.140151977539060"
"6153","783350","Kachugaon","Assam","26.566333770751953","90.061737060546880"
"6154","783351","Lakhiganj Bazar","Assam","26.290901184082030","90.227188110351560"
"6155","783360","Gossain Gaon","Assam","26.491924285888672","90.184684753417970"
"6156","783361","Srirampur","Assam","26.476741790771484","89.878005981445310"
"6157","783362","Garuphela Bazar","Assam","26.178361892700195","90.622665405273440"
"6158","783371","Chapar","Assam","26.282199859619140","90.468307495117190"
"6159","783372","Basugaon","Assam","26.430191040039062","90.445083618164060"
"6160","783373","Sidli","Assam","26.494550704956055","90.425628662109380"
"6161","783381","New Bongaigaon","Assam","26.473236083984375","90.542732238769530"
"6162","783382","Jogighopa","Assam","26.229282379150390","90.600669860839840"
"6163","783383","Salmara North","Assam","26.393644332885742","90.619689941406250"
"6164","783384","Abhayapuri","Assam","26.331647872924805","90.690223693847660"
"6165","783385","Dhaligaon","Assam","26.517976760864258","90.506530761718750"
"6166","783388","Ashok Paper Mills","Assam","26.261621475219727","90.590438842773440"
"6167","783391","Patiladah","Assam","26.551689147949220","90.815940856933600"
"6168","783392","Manikpur","Assam","26.450399398803710","90.793266296386720"
"6169","784001","Sonitpur","Assam","26.629899978637695","92.791778564453120"
"6170","784025","Panchmile","Assam","26.676744461059570","92.844779968261720"
"6171","784101","Balipara","Assam","26.828470230102540","92.780296325683600"
"6172","784103","Charduar","Assam","26.840770721435547","92.732429504394530"
"6173","784104","Salonibari","Assam","26.720127105712890","92.766426086425780"
"6174","784110","Dhekiajuli","Assam","26.708683013916016","92.476997375488280"
"6175","784111","Darrangpanbari","Assam","26.789707183837890","92.375190734863280"
"6176","784112","Alisinga","Assam","26.661991119384766","92.373764038085940"
"6177","784116","Dalgaon","Assam","26.554515838623047","92.235603332519530"
"6178","784117","Sirajuli","Assam","26.732522964477540","92.593940734863280"
"6179","784120","Singri","Assam","26.612653732299805","92.480804443359380"
"6180","784125","Mangaldai H O","Assam","26.437675476074220","92.029922485351560"
"6181","784144","Patharighat","Assam","26.458183288574220","91.907157897949220"
"6182","784145","Sipajhar","Assam","26.411605834960938","92.105697631835940"
"6183","784147","Deomarnai","Assam","27.064666748046875","92.593307495117190"
"6184","784149","Thelamara","Assam","26.587339401245117","90.785705566406250"
"6185","784160","Laluk","Assam","27.106355667114258","93.927490234375000"
"6186","784164","Dikrong","Assam","26.966670989990234","93.866188049316400"
"6187","784165","Dholepur","Assam","26.968572616577150","93.748512268066400"
"6188","784166","Behali","Assam","26.801021575927734","93.348083496093750"
"6189","784167","North Bongaigaon Borgong","Assam","26.825605392456055","93.306221008300780"
"6190","784168","Gohpur","Assam","26.881179809570312","93.592018127441400"
"6191","784170","Halem","Assam","26.824819564819336","93.472518920898440"
"6192","784172","Barangabari","Assam","26.832477569580078","93.500572204589840"
"6193","784175","Sootea","Assam","26.715799331665040","93.047111511230470"
"6194","784176","Charali","Assam","26.755037307739258","93.147453308105470"
"6195","784178","Kalabari","Assam","26.900491714477540","93.694473266601560"
"6196","784179","Bedeti","Assam","26.886167526245117","93.444557189941400"
"6197","784180","Jamugurihat","Assam","26.721763610839844","92.928253173828120"
"6198","784182","Naharbari","Assam","26.781360626220703","92.915885925292970"
"6199","784183","Nagsankar","Assam","26.734571456909180","92.991401672363280"
"6200","784184","Gingia","Assam","26.829504013061523","93.243576049804690"
"6201","784189","Karsontala","Assam","26.764343261718750","92.963432312011720"
"6202","784507","Mazbat","Assam","26.793939590454100","92.291046142578120"
"6203","784508","Rowta","Assam","26.688867568969727","92.203506469726560"
"6204","784509","Udalguri","Assam","26.756694793701172","92.099372863769530"
"6205","784510","Harisinga","Assam","26.702253341674805","91.985351562500000"
"6206","784514","Lalpur Bazar","Assam","26.605609893798828","92.153007507324220"
"6207","784521","Tangla","Assam","26.685792922973633","91.903244018554690"
"6208","784522","Khoirabari","Assam","26.649080276489258","91.886909484863280"
"6209","784523","Panerihat","Assam","26.763750076293945","91.879127502441400"
"6210","784524","Hatigarh","Assam","26.790863037109375","91.938690185546880"
"6211","784525","Kalaigaon","Assam","26.605743408203125","91.978927612304690"
"6212","784526","Dimakuchi","Assam","26.769220352172850","91.834915161132810"
"6213","784527","Atterikhat","Assam","26.711748123168945","91.769340515136720"
"6214","785001","Tarajan","Assam","26.752437591552734","94.204757690429690"
"6215","785005","Jorhat Air Field","Assam","26.717529296875000","94.176055908203120"
"6216","785006","Jorhat Research Laborator","Assam","26.743822097778320","94.169761657714840"
"6217","785010","Chengligaon","Assam","26.778446197509766","94.249130249023440"
"6218","785011","Konwaripukhuri","Arunachal Pradesh","26.714830398559570","94.214599609375000"
"6219","785101","Bahana","Assam","26.808521270751953","94.220520019531250"
"6220","785104","Garmursatra","Assam","26.977439880371094","94.175842285156250"
